id;date;cost;reason;target
268;2019-07-01;4250.0;Salary;DE7214715146912305488487
269;2019-06-01;4250.0;Salary;DE7214715146912305488487
270;2019-05-01;4250.0;Salary;DE7214715146912305488487
271;2019-04-01;4250.0;Salary;DE7214715146912305488487
272;2019-03-01;4250.0;Salary;DE7214715146912305488487
273;2019-02-01;4250.0;Salary;DE7214715146912305488487
274;2019-01-01;4250.0;Salary;DE7214715146912305488487
275;2018-12-01;4250.0;Salary;DE7214715146912305488487
276;2018-11-01;4250.0;Salary;DE7214715146912305488487
277;2018-10-01;4250.0;Salary;DE7214715146912305488487
278;2018-09-01;4250.0;Salary;DE7214715146912305488487
279;2018-08-01;4250.0;Salary;DE7214715146912305488487
280;2018-07-01;4250.0;Salary;DE7214715146912305488487
281;2018-06-01;4250.0;Salary;DE7214715146912305488487
282;2018-05-01;4250.0;Salary;DE7214715146912305488487
283;2018-04-01;4250.0;Salary;DE7214715146912305488487
284;2018-03-01;4250.0;Salary;DE7214715146912305488487
285;2018-02-01;4250.0;Salary;DE7214715146912305488487
286;2018-01-01;4250.0;Salary;DE7214715146912305488487
287;2017-12-01;4250.0;Salary;DE7214715146912305488487
288;2023-11-01;5100.0;Salary;DE1732192456253929177055
289;2023-10-01;5100.0;Salary;DE1732192456253929177055
290;2023-09-01;5100.0;Salary;DE1732192456253929177055
291;2023-08-01;5100.0;Salary;DE1732192456253929177055
292;2023-07-01;5100.0;Salary;DE1732192456253929177055
293;2023-06-01;5100.0;Salary;DE1732192456253929177055
294;2023-05-01;5100.0;Salary;DE1732192456253929177055
295;2023-04-01;5100.0;Salary;DE1732192456253929177055
296;2023-03-01;5100.0;Salary;DE1732192456253929177055
297;2023-02-01;5100.0;Salary;DE1732192456253929177055
298;2023-01-01;5100.0;Salary;DE1732192456253929177055
299;2022-12-01;5100.0;Salary;DE1732192456253929177055
300;2022-11-01;5100.0;Salary;DE1732192456253929177055
301;2022-10-01;5100.0;Salary;DE1732192456253929177055
302;2022-09-01;5100.0;Salary;DE1732192456253929177055
303;2022-08-01;5100.0;Salary;DE1732192456253929177055
304;2022-07-01;5100.0;Salary;DE1732192456253929177055
305;2022-06-01;5100.0;Salary;DE1732192456253929177055
306;2022-05-01;5100.0;Salary;DE1732192456253929177055
307;2022-04-01;5100.0;Salary;DE1732192456253929177055
308;2022-03-01;5100.0;Salary;DE1732192456253929177055
309;2022-02-01;5100.0;Salary;DE1732192456253929177055
310;2022-01-01;5100.0;Salary;DE1732192456253929177055
311;2021-12-01;5100.0;Salary;DE1732192456253929177055
312;2021-11-01;5100.0;Salary;DE1732192456253929177055
313;2021-10-01;5100.0;Salary;DE1732192456253929177055
314;2021-09-01;5100.0;Salary;DE1732192456253929177055
315;2021-08-01;5100.0;Salary;DE1732192456253929177055
316;2021-07-01;5100.0;Salary;DE1732192456253929177055
317;2021-06-01;5100.0;Salary;DE1732192456253929177055
318;2021-05-01;5100.0;Salary;DE1732192456253929177055
319;2021-04-01;5100.0;Salary;DE1732192456253929177055
320;2021-03-01;5100.0;Salary;DE1732192456253929177055
321;2021-02-01;5100.0;Salary;DE1732192456253929177055
322;2021-01-01;5100.0;Salary;DE1732192456253929177055
323;2020-12-01;5100.0;Salary;DE1732192456253929177055
324;2020-11-01;5100.0;Salary;DE1732192456253929177055
325;2020-10-01;5100.0;Salary;DE1732192456253929177055
326;2020-09-01;5100.0;Salary;DE1732192456253929177055
327;2020-08-01;5100.0;Salary;DE1732192456253929177055
328;2020-07-01;5100.0;Salary;DE1732192456253929177055
329;2020-06-01;5100.0;Salary;DE1732192456253929177055
330;2020-05-01;5100.0;Salary;DE1732192456253929177055
331;2020-04-01;5100.0;Salary;DE1732192456253929177055
332;2020-03-01;5100.0;Salary;DE1732192456253929177055
333;2020-02-01;5100.0;Salary;DE1732192456253929177055
334;2020-01-01;5100.0;Salary;DE1732192456253929177055
335;2019-12-01;5100.0;Salary;DE1732192456253929177055
336;2019-11-01;5100.0;Salary;DE1732192456253929177055
337;2019-10-01;5100.0;Salary;DE1732192456253929177055
338;2019-09-01;5100.0;Salary;DE1732192456253929177055
339;2019-08-01;5100.0;Salary;DE1732192456253929177055
340;2019-07-01;5100.0;Salary;DE1732192456253929177055
341;2019-06-01;5100.0;Salary;DE1732192456253929177055
342;2019-05-01;5100.0;Salary;DE1732192456253929177055
343;2019-04-01;5100.0;Salary;DE1732192456253929177055
344;2019-03-01;5100.0;Salary;DE1732192456253929177055
345;2019-02-01;5100.0;Salary;DE1732192456253929177055
346;2019-01-01;5100.0;Salary;DE1732192456253929177055
347;2018-12-01;5100.0;Salary;DE1732192456253929177055
348;2018-11-01;5100.0;Salary;DE1732192456253929177055
349;2018-10-01;5100.0;Salary;DE1732192456253929177055
350;2018-09-01;5100.0;Salary;DE1732192456253929177055
351;2018-08-01;5100.0;Salary;DE1732192456253929177055
352;2018-07-01;5100.0;Salary;DE1732192456253929177055
353;2018-06-01;5100.0;Salary;DE1732192456253929177055
354;2018-05-01;5100.0;Salary;DE1732192456253929177055
355;2018-04-01;5100.0;Salary;DE1732192456253929177055
356;2018-03-01;5100.0;Salary;DE1732192456253929177055
357;2018-02-01;5100.0;Salary;DE1732192456253929177055
358;2018-01-01;5100.0;Salary;DE1732192456253929177055
359;2017-12-01;5100.0;Salary;DE1732192456253929177055
360;2023-11-01;1500.0;Rent;DE0126368106043419074915
361;2023-10-01;1500.0;Rent;DE0126368106043419074915
362;2023-09-01;1500.0;Rent;DE0126368106043419074915
363;2023-08-01;1500.0;Rent;DE0126368106043419074915
364;2023-07-01;1500.0;Rent;DE0126368106043419074915
365;2023-06-01;1500.0;Rent;DE0126368106043419074915
366;2023-05-01;1500.0;Rent;DE0126368106043419074915
367;2023-04-01;1500.0;Rent;DE0126368106043419074915
368;2023-03-01;1500.0;Rent;DE0126368106043419074915
369;2023-02-01;1500.0;Rent;DE0126368106043419074915
370;2023-01-01;1500.0;Rent;DE0126368106043419074915
371;2022-12-01;1500.0;Rent;DE0126368106043419074915
372;2022-11-01;1470.5882352941176;Rent;DE0126368106043419074915
373;2022-10-01;1470.5882352941176;Rent;DE0126368106043419074915
374;2022-09-01;1470.5882352941176;Rent;DE0126368106043419074915
375;2022-08-01;1470.5882352941176;Rent;DE0126368106043419074915
376;2022-07-01;1470.5882352941176;Rent;DE0126368106043419074915
377;2022-06-01;1470.5882352941176;Rent;DE0126368106043419074915
378;2022-05-01;1470.5882352941176;Rent;DE0126368106043419074915
379;2022-04-01;1470.5882352941176;Rent;DE0126368106043419074915
380;2022-03-01;1470.5882352941176;Rent;DE0126368106043419074915
381;2022-02-01;1470.5882352941176;Rent;DE0126368106043419074915
382;2022-01-01;1470.5882352941176;Rent;DE0126368106043419074915
383;2021-12-01;1470.5882352941176;Rent;DE0126368106043419074915
384;2021-11-01;1441.753171856978;Rent;DE0126368106043419074915
385;2021-10-01;1441.753171856978;Rent;DE0126368106043419074915
386;2021-09-01;1441.753171856978;Rent;DE0126368106043419074915
387;2021-08-01;1441.753171856978;Rent;DE0126368106043419074915
388;2021-07-01;1441.753171856978;Rent;DE0126368106043419074915
389;2021-06-01;1441.753171856978;Rent;DE0126368106043419074915
390;2021-05-01;1441.753171856978;Rent;DE0126368106043419074915
391;2021-04-01;1441.753171856978;Rent;DE0126368106043419074915
392;2021-03-01;1441.753171856978;Rent;DE0126368106043419074915
393;2021-02-01;1441.753171856978;Rent;DE0126368106043419074915
394;2021-01-01;1441.753171856978;Rent;DE0126368106043419074915
395;2020-12-01;1441.753171856978;Rent;DE0126368106043419074915
396;2020-11-01;1413.4835018205665;Rent;DE0126368106043419074915
397;2020-10-01;1413.4835018205665;Rent;DE0126368106043419074915
398;2020-09-01;1413.4835018205665;Rent;DE0126368106043419074915
399;2020-08-01;1413.4835018205665;Rent;DE0126368106043419074915
400;2020-07-01;1413.4835018205665;Rent;DE0126368106043419074915
401;2020-06-01;1413.4835018205665;Rent;DE0126368106043419074915
402;2020-05-01;1413.4835018205665;Rent;DE0126368106043419074915
403;2020-04-01;1413.4835018205665;Rent;DE0126368106043419074915
404;2020-03-01;1413.4835018205665;Rent;DE0126368106043419074915
405;2020-02-01;1413.4835018205665;Rent;DE0126368106043419074915
406;2020-01-01;1413.4835018205665;Rent;DE0126368106043419074915
407;2019-12-01;1413.4835018205665;Rent;DE0126368106043419074915
408;2019-11-01;1385.7681390397713;Rent;DE0126368106043419074915
409;2019-10-01;1385.7681390397713;Rent;DE0126368106043419074915
410;2019-09-01;1385.7681390397713;Rent;DE0126368106043419074915
411;2019-08-01;1385.7681390397713;Rent;DE0126368106043419074915
412;2019-07-01;1385.7681390397713;Rent;DE0126368106043419074915
413;2019-06-01;1385.7681390397713;Rent;DE0126368106043419074915
414;2019-05-01;1385.7681390397713;Rent;DE0126368106043419074915
415;2019-04-01;1385.7681390397713;Rent;DE0126368106043419074915
416;2019-03-01;1385.7681390397713;Rent;DE0126368106043419074915
417;2019-02-01;1385.7681390397713;Rent;DE0126368106043419074915
418;2019-01-01;1385.7681390397713;Rent;DE0126368106043419074915
419;2018-12-01;1385.7681390397713;Rent;DE0126368106043419074915
420;2018-11-01;1358.5962147448738;Rent;DE0126368106043419074915
421;2018-10-01;1358.5962147448738;Rent;DE0126368106043419074915
422;2018-09-01;1358.5962147448738;Rent;DE0126368106043419074915
423;2018-08-01;1358.5962147448738;Rent;DE0126368106043419074915
424;2018-07-01;1358.5962147448738;Rent;DE0126368106043419074915
425;2018-06-01;1358.5962147448738;Rent;DE0126368106043419074915
426;2018-05-01;1358.5962147448738;Rent;DE0126368106043419074915
427;2018-04-01;1358.5962147448738;Rent;DE0126368106043419074915
428;2018-03-01;1358.5962147448738;Rent;DE0126368106043419074915
429;2018-02-01;1358.5962147448738;Rent;DE0126368106043419074915
430;2018-01-01;1358.5962147448738;Rent;DE0126368106043419074915
431;2017-12-01;1358.5962147448738;Rent;DE0126368106043419074915
432;2023-11-01;250.0;Utilities;DE1902535638696121458964
433;2023-10-01;250.0;Utilities;DE1902535638696121458964
434;2023-09-01;250.0;Utilities;DE1902535638696121458964
435;2023-08-01;250.0;Utilities;DE1902535638696121458964
436;2023-07-01;250.0;Utilities;DE1902535638696121458964
437;2023-06-01;250.0;Utilities;DE1902535638696121458964
438;2023-05-01;250.0;Utilities;DE1902535638696121458964
439;2023-04-01;250.0;Utilities;DE1902535638696121458964
440;2023-03-01;250.0;Utilities;DE1902535638696121458964
441;2023-02-01;250.0;Utilities;DE1902535638696121458964
442;2023-01-01;250.0;Utilities;DE1902535638696121458964
443;2022-12-01;250.0;Utilities;DE1902535638696121458964
444;2022-11-01;245.09803921568627;Utilities;DE1902535638696121458964
445;2022-10-01;245.09803921568627;Utilities;DE1902535638696121458964
446;2022-09-01;245.09803921568627;Utilities;DE1902535638696121458964
447;2022-08-01;245.09803921568627;Utilities;DE1902535638696121458964
448;2022-07-01;245.09803921568627;Utilities;DE1902535638696121458964
449;2022-06-01;245.09803921568627;Utilities;DE1902535638696121458964
450;2022-05-01;245.09803921568627;Utilities;DE1902535638696121458964
451;2022-04-01;245.09803921568627;Utilities;DE1902535638696121458964
452;2022-03-01;245.09803921568627;Utilities;DE1902535638696121458964
453;2022-02-01;245.09803921568627;Utilities;DE1902535638696121458964
454;2022-01-01;245.09803921568627;Utilities;DE1902535638696121458964
